Веды — это руководство для всестороннего развития человека, живущего в полной гармонии с окружающей средой	Russian
Inte nödvändigtvis	Swedish
«Маленькая неприятность, – отвечал он, подавая мне бумагу	Russian
que no hay monstruos en el armario	Spanish
Birîndarbûna bi heqîqetekê, ji mijûlbûna ya bi derewekê çêtir e	Kurdish Kurmanji
Но для того чтобы это произошло, мы действительно должны ухватиться за эту возможность	Russian
All those in favour, say Aye	English
Happy as a queen, the dear!	English
بەڕاستی ئەم دەرمانە هیچ کەڵکێکی بۆم دەبێت؟	Kurdish Sorani
لە بەشێکی دیکەی گوتەکانی زەینەب بۆ رووداو باسی لەوە کرد	Kurdish Sorani
Tıpkı eski günlerdeki gibi	Turkish
فاشكر لمولاك على الوجدان للرزق والصحة للأبدان	Arabic
ئێمە لەکوێین؟	Kurdish Sorani
Ja, du har helt och hållet erövrat honom	Swedish
Ni firmes sin leer, ni hables sin ver	Spanish
دایکم شیرەکەی تام کرد	Kurdish Sorani
Ближайшее рассуждение показывает нам, в каком пункте это положение нуждается в коррекции	Russian
Адіть, у мене самого ложки куповані	Ukrainian
زۆربەی کچان وا بیردەکەنەوە کە جوانن	Kurdish Sorani
En visering kostar sextio euro och en nekad visering går inte att överklaga	Swedish
"Kendisi okumamıştı ama, tütünden aldığı karısı ""tahsilli"" idi"	Turkish
El director del programa pertenece al comité de crisis de Irán	Spanish
Одначе нiчого особливого ми й тепер не говорили	Ukrainian
Bunlar da neyin nesi?	Turkish
el viejo soldado se enjugó una lágrima	Spanish
А вон Тимур! – сбросив платье, показала она на усыпанный ребятами противоположный берег	Russian
Hans ansikte spricker upp i ett leende	Swedish
Tu aurais pu demander à Lionel, non ?	Frence
las puertas y las rendijas	Spanish
All the councils are happy to handle e-signed applications	English
I let myself go regardless of expense: No, but dash it, listen	English
بەشێک لە شێعرەکانی وەرگێڕانی پووشکینی لەم کتێبەدا بڵاو کردۆتەوە	Kurdish Sorani
el mayordomo que esperaba en el umbral, adelantóse a recibirme	Spanish
Em dibînin	Kurdish Kurmanji
Et chantaient, et, laissant à travers elles voir	Frence
Me bawer kir	Kurdish Kurmanji
Kılıcını yerine koydu	Turkish
La prison était restée prison, et les prisonniers, prisonniers	Frence
Африка все больше осознает важность инфраструктуры для экономического роста и социального развития	Russian
"Взяв ""батько"" в якомусь селі добровольців і пішов у напрямку Новоукраїнки"	Ukrainian
Ne halt ediyorsun?	Turkish
Українська наука нараховує вже не одне сторіччя існування, яке характеризуться поступовим, але сталим розвитком	Ukrainian
تۆمەتەکان شۆکهێنەر بوون	Kurdish Sorani
Украина готова продолжать активно участвовать в практических гуманитарных усилиях Всемирной продовольственной программы	Russian
Why is it that some domains cost very little	English
He looked at her unwillingly	English
تا نەهێڵم بتکەن بە گەراجی	Kurdish Sorani
The archbishop resolved to beard the monster in his den	English
Här höll människan på att förinta sig själv med krig och förödelse	Swedish
Or, if to myself, certainly not to anybody else	English
Ji bo me her du kesan	Kurdish Kurmanji
La habitación del hotel no era igual a la de la foto	Spanish
Sammantaget bedömer utredningen att förslagen endast kommer att leda till marginella förändringar avseende transportmängden	Swedish
Так говорят вожди индейцев	Russian
Mon bon père, est-ce que je n'étais pas son idole ?	Frence
Quel puff !	Frence
te estoy hablando, fantoche	Spanish
Мы рассчитываем на тесное сотрудничество с Агентством в интересах содействия обеспечению ядерной безопасности	Russian
Bu sırada genç kadının gözleri kocasınınkilerle karşılaştı	Turkish
Normal olabilir…	Turkish
Faydasız!	Turkish
إِذِ انبَعَثَ أَشقاها	Arabic
Sana teşekkür etmek istiyorum	Turkish
Dilê min diêşe	Kurdish Kurmanji
Günlerce uğraşmak, çalışmak lazımdı	Turkish
Этот процесс позволит максимально учесть мнения и озабоченности всех государств	Russian
Homosexuality appears to be especially common among birds	English
Dert değil	Turkish
Était-ce la prière des morts	Frence
Jack has a wife in every port	English
Adiós, ¡cara bonita!	Spanish
Поэтому мы призываем к объединению усилий при принятии мер, проведении диалога и укреплении взаимопонимания	Russian
داخدارە، خوێنی دیوە	Kurdish Sorani
Немного погодя все опять заговорили	Russian
عسى ربكم أن يرحمكم وإن عدتم عدنا وجعلنا جهنم للكافرين حصيرا	Arabic
A nine-mile ride, and another nine-mile ride back	English
Hangi kapı?	Turkish
جیهان پێویستی بە کەسانی بەتوانا هەیە	Kurdish Sorani
The second native race was that which the Dutch called Hottentot	English
إِنَّ الَّذينَ آمَنوا وَعَمِلُوا الصّالِحاتِ لَهُم جَنّاتُ النَّعيمِ	Arabic
بەشداریم تێدا کرد	Kurdish Sorani
Sen de kimsin?	Turkish
Найкраще — пошліть мене, я йому все роз'ясню	Ukrainian
Eres ecologista	Spanish
Do you have any evidence for that idea?	English
Elime ne döktün ki, yüzüne süreyim?	Turkish
Курінь має три піші сотні, кінну і кулеметну	Ukrainian
У вас у місті ЧК	Ukrainian
She flopped herself into the standing bed-place	English
لە بیرم نەماوە چۆن بیکەم	Kurdish Sorani
Han gick mycket varsamt och kom långt uppåt kullen, innan någon märkte honom	Swedish
Mais cela doit rester de l’ordre du fantasme inaccessible	Frence
We have moved to an hotel higher up the valley	English
Tu hermana es una borde que siempre está de mala hostia	Spanish
دەزانم وریایت	Kurdish Sorani
Научная программа порадовала	Russian
من ئەڵێم:	Kurdish Sorani
Seyirciler arasında onun ince uzun yüzünü görüyordum	Turkish
The music in Togo is very lively	English
Then she pushed her out	English
Jag hinner inte	Swedish
The second flare had burned out	English
Вот несколько элементов, которые я хотел довести до Конференции по разоружению	Russian
Hûn bar nakin	Kurdish Kurmanji
ئێستا لەکوێین؟	Kurdish Sorani
Quoi ! il n’y a plus une place ?	Frence
Более того, договоренности по сфере охвата такого договора нет даже между национальными экспертами	Russian
Система глобального экономического управления претерпевает изменения	Russian
La lingüística es una materia hecha de palabras	Spanish
لەناو شەخسی پەنا ماڵ	Kurdish Sorani
قال رب فأنظرني إلى يوم يبعثون	Arabic
لا تدع بي الشوق إني غير معمود	Arabic
She made light work of her sewing	English
سەعات سێی شەوێ بەخەبەر هاتم، خەونێکی ناخۆشم دیت	Kurdish Sorani
Monsieur Jasper, dit gravement la voyageuse	Frence
لەو دۆخە سەختە بوون	Kurdish Sorani
de sus ataques de ansiedad	Spanish
Miguel Ángel era un artista integral	Spanish
Li van deran berê lêkolîn kiribû û hîn bûbû	Kurdish Kurmanji
Пропав і другий великан!	Ukrainian
Ja, den där hästen hade varit ett bra grant och gott djur	Swedish
Lo siento, chico	Spanish
Еней з Сивиллою попхався	Ukrainian
Ew gelek dilnerm e	Kurdish Kurmanji
Platsen och stunden skulle göra det till något förhatligt	Swedish
В этом контексте для облегчения нашей работы я предложил бы заняться тематическими блоками	Russian
Григорий	Russian
Konservatuvarın önüne geldikleri zaman Macide sessizce elini uzattı	Turkish
Kurd yek ji gelên herî kevnare yên Mezopotamya ye	Kurdish Kurmanji
Dilê min diçe goşt	Kurdish Kurmanji
أنتِ لا يمكنكِ تحدث الإنجليزية, هل يمكنكِ ؟	Arabic
Siz ne yapacaksınız?	Turkish
Alors commencèrent les embarras, la confusion même, il faut le dire	Frence
Gitme vakti	Turkish
Beriya ku ji malê derkevim çenteyê xwe amade dikim	Kurdish Kurmanji
"I had not followed my suggestion to its conclusion,"" he admitted humbly"	English
She moves the basket with the little ashen figure up and down	English
Що й досі слухає чмелів!	Ukrainian
"Okuma yazma bilenlere sorun!"" demekle yetindi"	Turkish
Змотати вудочки	Ukrainian
كن هادئاً وقت الدرس	Arabic
ئاوێزانی بەژنت دەبم،	Kurdish Sorani
На Трою і троянців злиться?	Ukrainian
К Еолу мчалась, як оса	Ukrainian
Bavê wî sax e?	Kurdish Kurmanji
Marie trouvait la poésie très jolie	Frence
Вот теперь настала наша очередь	Russian
Sous un splendide amas d'immenses floraisons :	Frence
Такие преднамеренные действия на оккупированной территории также противоречат обязательствам Израиля по международному праву»	Russian
Hestên wê serobino bûn	Kurdish Kurmanji
Por favor, siéntate bien	Spanish
Що в тому святого, Коли ти в церквах лиш топчеш дороги	Ukrainian
کەس گوێی لێنەگرتم	Kurdish Sorani
دوێنێ چۆن گەیشتیتەوە ماڵەوە؟	Kurdish Sorani
General	Turkish
Хлопці виносили і складали на дорозі рушниці, кулемети, скриньки з набоями та гранатами	Ukrainian
consta de una barra de menú y varias barras de herramientas	Spanish
There is no better place than a sunny beach	English
Вы бы так не говорили!	Russian
Car elle est bien souvent plus sombre encor que toi	Frence
Оркестратор сможет проконтролировать повторный запуск приложения для продолжения его работы	Russian
Please report any defects you find	English
que tu hijo puede ser un criminal	Spanish
Себе стережімо	Ukrainian
Det fattas att hon ska tatuera in vargar och halvmånar	Swedish
Jag är öppen för en rejäl genomlysning av uppdraget	Swedish
دووەم، ئەو زانیاریانە بابەتن بۆ کەمکردنی دڵنیابوونەوە ئەنجامەکان بەهۆی ماوە کورتی توێژینەوەکە	Kurdish Sorani
أشكو عليل فؤاد أنت متلفه	Arabic
Предназначен для транспортирования бутылок в вертикальном положении	Russian
Bi hezaran hêzên ewlekarî, li navenda bajêr bi cih bûne	Kurdish Kurmanji
Genç bir kadın	Turkish
Мы надеемся, что межправительственный процесс в Нью-Йорке начнется после выхода этого доклада	Russian
أَضْحَى الْغَمَامُ كَثِيفًا	Arabic
فڕۆکەخانەکان لە شوێنە هەستیارەکاندا هەنگاو دەنێن بۆ کەمکردنەوەی بڵاوبوونەوەیی و پاراستنی سەلامەتی گەشتیاران	Kurdish Sorani
لەبەردەم خەڵک سووکایەتی پێ کردم	Kurdish Sorani
قام من علته الشاكي الوصب	Arabic
Little birch trees are set up at the house door	English
Beş, altı, yedi, sekiz…	Turkish
Det är gammal sedvänja	Swedish
Enkätens representativitet är därmed mycket god	Swedish
И спрятанная у него за спиной рука с револьвером невольно опустилась	Russian
Det är oklart vilka kunskaper om äldre förhållanden som hade inhämtats i lagstiftningsärendet	Swedish
У подальшій боротьбі взяли гору воєначальники з тюркського племені хілджі	Ukrainian
Он должен эффективно регулировать торговлю оружием, особенно предотвращать его отток на незаконный рынок	Russian
Macide cevap vermeden çıkmak istedi	Turkish
Hen odlade stjärnflocka och petunior	Swedish
To describe the confusion that ensued would be impossible	English
Oğlunun birisi bir Almanı öldürdü	Turkish
Min jî zanîngeh qedand û ez niha mamosteyê Kurdî me	Kurdish Kurmanji
Гористий парк — ідеальне місце д ля побачень і віплочинку	Ukrainian
إن لم يكن معطلا، فلا داعي لأن تصلحه	Arabic
По моему мнению, этого нельзя	Russian
Presently she went out and strained the potatoes	English
Dentro de un rato conectarán en directo con la rueda de prensa	Spanish
Bestämmelser om hur beslutet överklagas finns i kommunallagen	Swedish
Поміркувавши, випиваю ще трохи і перекидаю глек — щоб зіпхнути вину на шкодливого кота	Ukrainian
ellas viven	Spanish
Бо Чобіт без ноги ні к чорту не годиться	Ukrainian
Жизнь вообще несправедлива по отношению к молодым людям, однако больше всего страдают молодые женщины	Russian
Статті	Ukrainian
Alors la roche s’immobilise de joie	Frence
لقد كان لي بغل به رتبتي تعلو	Arabic
Вертаємося до табору	Ukrainian
إلا رحمة من ربك إن فضله كان عليك كبيرا	Arabic
I have no idea of that sort of thing	English
لا ترى كرفسا على باب مفساه	Arabic
أَنْ لَا تَعْمَلَ فِي السِّرِّ عَمَلًا تَسْتَحِي مِنْهُ فِي الْعَلَانِيَةِ	Arabic
The german city of Bielefeld does not exist in the Bielefeld conspiracy!	English
Beni dinle, çoban kardeş	Turkish
Ne yapacağımı şaşırdım	Turkish
حكم الملك فيليب الثاني لمدة أربعين سنة	Arabic
es que nunca he sido de fiestas familiares, ¿ sabes?	Spanish
That was the Portland Place murder	English
Тоді лише пізнається цінність часу, коли він втрачений	Ukrainian
Я взглянул на него и содрогнулся	Russian
Top est en avant	Frence
En même temps une main s’étendit	Frence
She loathed the town	English
Det växte upp hundratusentals barn i Sverige	Swedish
Hur många har du druckit, egentligen?	Swedish
Denna bestämmelse kan i allmänhet tillämpas, men förutsätter att patienten lämnar ett aktivt samtycke	Swedish
Nulle créature humaine ! répondit mon oncle, en baissant la voix !	Frence
Часом такого змiсту, що пересказать його зовсiм неможливо	Ukrainian
ellos bebieron	Spanish
دلێر سێ ساڵ لەمەوبەر یەکەم ڕۆمانی خۆی بڵاو کردەوە	Kurdish Sorani
Без этого все наши смелые планы по борьбе с неинфекционными заболеваниями останутся лишь словами	Russian
But in my case he thought a Pierrot wouldn't be adequate	English
Хватка у него моя	Russian
Trouvaient-ils l’endroit mal choisi ?	Frence
Відмінювання прикметників	Ukrainian
Kazan kaynayan yerden korkma, beş aile geçindirir	Turkish
ئەم ڕووداوانەی لەم کتێبەوە بە ئێوە دەگات	Kurdish Sorani
På platsen framför porten vimlade det av människor	Swedish
А нуте, нуте, йдіте швидше	Ukrainian
В ней есть что-то странное, — говорила ее приятельница	Russian
За хвилину все було скінчено	Ukrainian
Tu ji bo paşerojê çi dihizirî?	Kurdish Kurmanji
Идея заменить гипсовые повязки напечатанными на трёхмерных принтерах шинами не нова	Russian
لێرە کاتێکی خۆش بەسەر دەبەم لە ڤانکوڤەر	Kurdish Sorani
هذا الشبل من ذاك الأسد	Arabic
I utvärderingen konstateras samtidigt att Valtori är billigare än andra jämförbara servicecenter i Norden	Swedish
Elle souleva pesamment la tête, elle reçut au visage un cinglement glacial	Frence
Ну, вперед!	Russian
Ka em di cihê xwe de li ser şehê pê, bimeşin	Kurdish Kurmanji
Elsa isn't a beggar!	English
vamos, con cuidado. piti, las pinzas	Spanish
Otur da sana şu Yusuf'un meselesini anlatayım	Turkish
خودایە تازە چۆنی بگوزەرێنم	Kurdish Sorani
She found history, geography and Latin to be exceptionally boring	English
دەخیلم تۆ بزانە دەست و پەنجەی نازەنینێکە	Kurdish Sorani
Divê êrişên Rûsyayê yekser bên rawestandin	Kurdish Kurmanji
Debería haber aguantado más tiempo	Spanish
Вы вверили его нашей опеке	Russian
بەیەکەوە نانی نیوەڕۆمان خوارد	Kurdish Sorani
Alors, comment faire ?	Frence
وَأَمَّا الْمُهْلِكَاتُ فَشُحٌّ مُطَاعٌ ، وَهَوًى مُتَّبَعٌ ، وَإِعْجَابُ الْمَرْءِ بِنَفْسِهِ	Arabic
A thing begun is half done	English
pues ahora mismo prevengo a la Madre Abadesa	Spanish
Ben çıkarırım	Turkish
L'idylle d'un bouvier avec une vachère	Frence
Au bout de dix minutes, nous nous sentions de vieux amis	Frence
ئایا هیچ کێشەی پزیشکی نەخۆشی درێژخایەنی دیکەی وەکوو شەکرەت هەیە؟	Kurdish Sorani
En trois heures, la marée avait baissé de quinze pieds	Frence
Beni de alır mısınız?	Turkish
Bu ne biliyor musunuz?	Turkish
تاوێکی تر	Kurdish Sorani
Det har med tillgänglighet att göra	Swedish
الْعِلْمُ ثَلَاثَةُ أَشْبَارٍ فَمَنْ نَالَ مِنْهُ شِبْرًا شَمَخَ بِأَنْفِهِ وَظَنَّ أَنَّهُ نَالَهُ	Arabic
Ne vous figurez pas, messieurs, que je recule	Frence
Lo que mejor se le da es escurrir el bulto	Spanish
مما لا شكّ فيهِ	Arabic
Ez ê ji xwe re motorekî bikirim	Kurdish Kurmanji
Lo que uno no quiere el otro lo desea	Spanish
Хорошо, по крайней мере, что ты написал мне письмо	Russian
The holder of the office seeks to rid himself of part of his burden	English
Haz promoción del apartamento y seguro que te lo alquilarán	Spanish
Проїздить мимо не зупиняючись	Ukrainian
es para asegurar esto, las soldaduras	Spanish
Ser det bekant ut?	Swedish
Це дуже просто	Ukrainian
Проходили длинные, короткие, с хорошею, с дурною травой ряды	Russian
Более того, этот заголовок не должен меняться и в будущих докладах Комиссии	Russian
Efe bilmediği veya tanıyamadığı bu gence öpmek için elini uzatmakta bir mahzur görmemişti	Turkish
Cahile söz anlatmak, deveye hendek atlatmaktan güçtür	Turkish
За кілька хвилин привели дядька	Ukrainian
Вам надо проехать из дома на работу	Russian
The king was charged with the duty of pronouncing the public curses	English
que me he pasado contigo sin motivo	Spanish
She wanted to show him a certain wild-rose bush she had discovered	English
Je m’assois sur le parapet, face au fleuve	Frence
la nueva reordenación prevista con la inclusión de los trenes Avant	Spanish
Bu işten nefret ediyorum	Turkish
لە وڵاتانی ئاسیا و ئەفریقادا دەژین	Kurdish Sorani
Тому я вважаю, що це аморально - звільняти пенсіонерів	Ukrainian
Ew nebeziyan	Kurdish Kurmanji
Нельзя допустить продолжения подобного застоя	Russian
Hêzên ewlehiyê, ferman dabû milîtanan ku belav bibin	Kurdish Kurmanji
Serait-elle morte ! dit-il	Frence
Hêzên Tirkiyeyê sê herêmên Rojavayê Kurdistanê dan ber topan	Kurdish Kurmanji
А также всі його підданці	Ukrainian
Il veillait sur sa vertu	Frence
Genom att öka förutsägbarheten minskar därför behovet av skydd för arbetstagaren	Swedish
كيف أخشى من اللعين اللاهي	Arabic
Bela min bû	Kurdish Kurmanji
Min kollega bestämmer	Swedish
Мы очень надеемся, что после данного совещания высокого уровня все будет по-другому	Russian
Il se taisait, ses yeux demeuraient fixes	Frence
Jag vet ett ställe fullt med heta tjejer	Swedish
Вечероньки недоїла, нічки недоспала	Ukrainian
خێرا بڵاوکردنەوەی ئەم پڕۆتۆکۆڵە دەبێت توانای هەڵسەنگاندنی زانستی و بڵاوکراوەی فێربوونی هەبێت	Kurdish Sorani
Без гіркого не відчуєш солодкого	Ukrainian
They say I care more for you than for them	English
I received two Cranford letters on one auspicious October morning	English
من تەرجومانی ناو دڵی گەلە ڕەشایییەکە بووم	Kurdish Sorani
Onu seviyorum, ne yapacağımı da hiç düşünmedim	Turkish
Her çiqas wiha belavbûyî bin jî, dîsa xwedî vîneke hevbeş in	Kurdish Kurmanji
Divê kumekî rengvekirî bidin serê xwe	Kurdish Kurmanji
سَافَرَ وَالِدِي	Arabic
Ridgeway is pretty cool so far	English
ئەم جار بە ڕەحم و لوتفی خودای خاوەنی هونەر	Kurdish Sorani
Ne bakıyorsun öyle?	Turkish
Det var kort, men synkroniseringen är tillräcklig	Swedish
Mâkul…	Turkish
С историческим периодом, подобным этому, следует обращаться деликатно	Russian
Bir müddet oturup meydandan gelip geçenlere, tramvaylara, dilencilere baktılar	Turkish
Birêveberiya dibistana me bi axaftinekê em pêşwazî kirin	Kurdish Kurmanji
На протяжении столетий этих людей увозили из родных мест и лишали их свободы	Russian
Em xwe bi xwe	Kurdish Kurmanji
Nu äntligen var han belåten, sade han	Swedish
Nu börjar du bli lite väl osammanhängande	Swedish
Il m'en fait voir de toutes les couleurs depuis mardi dernier	Frence
Jag tror er fullkomligt, sade den blinde	Swedish
Та ватажок мав рацію: селянин, беручи до рук рушницю чи косу, хотів бути військом	Ukrainian
Oh, öyle mi?	Turkish
Обов'язок держави - захищати життя людини	Ukrainian
Він призначить тебе своїм помічником	Ukrainian
Que tu sois sur l’homme au cachot	Frence
If you accept my service, you will not repent it	English
Jag kan bo i stallet istället	Swedish
Es un plastas que no para de dar la brasa	Spanish
لە سەرەتاوە لە مزگەوتەکەی باپیری کە ئێستاش ماوە کە نزیک ماڵی خۆیان بووە	Kurdish Sorani
بەپێی زانیارییەکانی ئێمە	Kurdish Sorani
Tom isn't going to swim	English
Burada da kimseler yoktu	Turkish
There's a lot of law! How did I learn it?	English
De har sina planer och	Swedish
Personligen tycker jag att hotet mot varvet är ett stycke överdrivet	Swedish
que vaya todo el mundo a su puesto. ¡ vamos!	Spanish
Acaba bu akşam da yanlış mı görmüştüm?	Turkish
De grands arbres touffus ombrageaient le jardin	Frence
Ja, det finns det säkert nu också	Swedish
Regeringen fick en hemställan från en myndighet som alla glömt bort existerade	Swedish
El presupuesto tiene una validez de dos días hábiles	Spanish
‘Very much indeed,’ said Alice	English
Дякую вам за підтримку	Ukrainian
Y él respondió: Yo redimiré	Spanish
Ew ê li ber xwe nekevin	Kurdish Kurmanji
ئازارێکی توندم له سنگمدا هەبوو	Kurdish Sorani
ما قلته هو محض هراء	Arabic
Та, на щастя, у цей момент через площу їхав верхи якийсь червоноармієць без рушниці	Ukrainian
А как выдернут, обязательно упадут	Russian
ئەوت دەوێت؟	Kurdish Sorani
Tiene más cara que espalda	Spanish
Examinez-le, major, et vous verrez si je vous en impose !	Frence
بەختیار عەلی دەناسی؟	Kurdish Sorani
Il est ce qu’on appelle débourré	Frence
Але червона колона вже перейшла Тясмин	Ukrainian
دیارە ئەوەش بەو مانایە دێت	Kurdish Sorani
ئەمە تەنیا نیشانەیەکی کێشەیەکی قوڵترە	Kurdish Sorani
Then a strange thing happened	English
Jag tänker aldrig på åldern om ingen påminner mig	Swedish
Som särskild utredare förordnades generaldirektören Ljunggren	Swedish
It's all cypher, Walsh	English
دیاکۆ پارەیەکی زۆر بەدەست ناهێنێت	Kurdish Sorani
I forget what gave me the idea	English
Garip değil	Turkish
Du froid glaçait ses entrailles et la sueur inondait son échine	Frence
Lê nivîskar li vir jin e, an mêr?	Kurdish Kurmanji
Всё существующее вне нас перестало быть в нас самих	Russian
هذا رائع	Arabic
آه من برق إليكم قد روى	Arabic
Прямые иностранные инвестиции должны быть адаптированы к долгосрочному экономическому росту	Russian
ئەو بابەتە گرنگانەی لە ڕۆژگاری ئێمەدا پێویستە تیشکیان بخرێتەسەر	Kurdish Sorani
Hon valdes till årets Lucia	Swedish
Извини, папаша, если мой вопрос тебе покажется неуместным	Russian
I get within fifteen yards of the elephant in half an hour	English
باوک دەیەوێت بمکات بە دکتۆر	Kurdish Sorani
Ev rojname azad e	Kurdish Kurmanji
en las bancas traía hasta seis remeros	Spanish
J’en emporte la copie faite par Julie	Frence
С своей стороны, я очень рад, что вы занимаетесь естественными науками	Russian
بایکۆتی پەرلەمانیان کرد لەبەر وتە نەشیاوەکانی ئەندام پەرلەمانێک	Kurdish Sorani
І такий на мене страх напав, що вже прокинувся, а ще зубами дзеленчав	Ukrainian
I tried to keep track of it all but failed almost immediately	English
Siempre has tenido la gracia en el culo	Spanish
Ring om du inte pratar jobb	Swedish
Vivez ! cherchez le mieux !	Frence
Ez ba nadim	Kurdish Kurmanji
Однако мы успешно искоренили полиомиелит, малярию и многие другие детские болезни	Russian
ئەمە کوڕی ئێوەیە؟	Kurdish Sorani
Peace be unto you and grace before the Lord	English
Skolinspektionen har uppfattningen att det behövs en tydlig definition av vad skolbiblioteksverksamhet bör innehålla	Swedish
Pour mon compte, je meurs de sommeil	Frence
Цієї справи ми зараз обговорювати не будемо	Ukrainian
Самозванец вскочил, подумав, что перед ним стоит живой труп	Russian
Их можно лишь внести в технические требования	Russian
L’enjeu est très important	Frence
Will you tell my men where to find your baggage?	English
Мы можем гордиться тем, как много женщин-лидеров у нас в Организации Объединенных Наций	Russian
se está haciendo un gran esfuerzo de recuperación	Spanish
تۆم لە خانووێکی جوان دەژی لە بۆستن	Kurdish Sorani
Di devê me de ziman û diran hene	Kurdish Kurmanji
أبا حسن صل حاجتي بوصالها	Arabic
Bahtiyar bir köpek bile benim içimi sevinçle dolduruyor	Turkish
هیچ دەرمانێک یاخود پێکوتەیەک پەسەند نەکراوە بۆ چارەسەری نەخۆشییەکە	Kurdish Sorani
Bu akşam emniyetteyiz…	Turkish
Se pegó una chufa con el coche	Spanish
De este modo influir en la planificación ofrecida por la compañía	Spanish
وَلا أُقْسِمُ بِالنَّفْسِ اللَّوَّامَةِ	Arabic
من فضلك هدئ من السرعة عندما يكون أمامك تقاطع طرق	Arabic
después, dejándome llevar de un impulso romántico, fuí a México	Spanish
Dix ou douze poulpes avaient envahi la plate-forme et les flancs du Nautilus	Frence
دوای ئەوەی بۆ ماوەی دوو هەفتە لە پلەی یەکەمدابوو	Kurdish Sorani
Aradığınız numaraya ulaşılamıyor	Turkish
Он отнюдь не является органом, застрахованным от неудач	Russian
Мы признаем важность поддержки и партнерства в разгар глобального экономического кризиса	Russian
They are what I used to think diamonds were like	English
Feli hace aquagym	Spanish
قلة من الناس تعيش في الجزيرة	Arabic
دەبێت وانەکەت فێر بیت	Kurdish Sorani
قابلها عندما كان في أمريكا	Arabic
بەڕێوەبەرایەتیی بایدن دەڵێت کار دەکات بۆ گێڕانەوەی ئەمریکا بۆ ڕێککەوتنەکە	Kurdish Sorani
А синерожий отказывается объяснять усатому, и качает своей головой, и усмехается своим синим ртом	Russian
Bir resim sergisinde tesadüf etmiştim	Turkish
ئەنوەر وشەکەی لەبیر چوو	Kurdish Sorani
declarando como investigados decenas de cargos públicos y técnicos	Spanish
بيني وبين المبدعين مرامي	Arabic
Ez hîvê nîşan didim, ehmeq li tilîya min dinêre	Kurdish Kurmanji
Hep seni düşünüyorum	Turkish
ئاسایشی داتاکان و بێ ناوییەکەی پێویستە بپارێزرێت و بە بەڵگە پشانبدرێت کە پارێزراوە؛	Kurdish Sorani
It hears all sorts of shocking things	English
Jag är tvungen att sova en stund	Swedish
Ev xiyar çilmisî ne û gelekî buha ne	Kurdish Kurmanji
When your cervix dilates ten centimetres you are in stage two labour	English
لا يمكنكِ تفويت هذه الأمسية	Arabic
Тепер тебе я суплікую	Ukrainian
El amor dura lo que dura dura	Spanish
S'il souhaitait te fuir pour mieux t'attaquer	Frence
El volante del Lamborghini es de piel de pantera	Spanish
أَحياءً وَأَمواتًا	Arabic
como afecta este específicamente a Andalucía	Spanish
I ask Democrats and Republicans alike: Pass my budget and keep our neighborhoods safe	English
Det tog lång tid	Swedish
سەد جار قەسەم بە قورئان	Kurdish Sorani
La suite des événements prouvera qu'il avait deviné juste	Frence
Inte kommer ni till Öland på det där sättet	Swedish
У нас вже є відповідь, Андрію Володимировичу?	Ukrainian
Bronskarlen hörde nog inte till dem, som tyckte om att bli motsagda	Swedish
De är snart här	Swedish
Mais faites donc attention	Frence
Та біля будки вже почувся гудок паротяга	Ukrainian
Два-три рази на рік викликайте майстрів для перевірки стану розеток і вимикачів	Ukrainian
Как мне думается, в этом предложении есть определенная логика	Russian
Цілую ручки, пані Петренко	Ukrainian
se trata de empoderarnos y diseñar juntas	Spanish
Det är bara jag, som är fången här	Swedish
Uğrarım	Turkish
دەچمە دەرێ و دەمودەست یەکێک دەکڕم	Kurdish Sorani
Воно теж не було виконано	Ukrainian
У Токіо відбувся один із найбільших конкурсів краси	Ukrainian
Ось у цей бік доЖаботина — гори Весела і Червона, на яких стояв гайдамацький табір	Ukrainian
"Хочеш не хочеш, і ""шпиталь"", взявши зброю, пошкандибав із землянки"	Ukrainian
من زۆر ڕێکخراو، بە دیسیپلین، و داهێنەرم	Kurdish Sorani
Il fit une affreuse grimace, que l’assistance prit pour un sourire aimable	Frence
زاوا لە بووکێ مەدە تۆخودا لە بووکێ مەدە	Kurdish Sorani
Палац є композиційним центром парадної частини ансамблю	Ukrainian
Bizanin ez ne mela me	Kurdish Kurmanji
Mais sais-tu que ce sera difficile ?	Frence
salieron de la nada, pero casi matan a Ramiro	Spanish
Smirre följde med blicken hans väg, så gott han kunde	Swedish
Siz neler yapıyorsunuz?	Turkish
Doksan iki	Turkish
Ek är inte trendigt längre	Swedish
Високі мисливські чоботи і сині кавалерійські штани прикрила яскрава малинова спідниця	Ukrainian
Qu’est-ce demanda Gédéon Spilett	Frence
ahora mismo un terremoto está sacudiendo la sociedad francesa	Spanish
Bi rastî jî gelek nivîskarên Kurd bi helbestê dest bi nivîsandinê kirine	Kurdish Kurmanji
Du måste unna dig nåt	Swedish
son un referente de manejo que impulsa la gestión comunitaria del riego	Spanish
Det är fråga om uppdragsutbildningar vid universitet och högskolor på uppdrag av Skolverket	Swedish
His brain whirled	English
Причиною всіх цих змін є людська діяльність?	Ukrainian
لا يهن عندك اختلال بجسمى	Arabic
Par la grâce du Dieu que protège de Maistre	Frence
Miss Zimmermann, ska jag gå och telefonera?	Swedish
لِمِثْلِ هَذَا فَلْيَعْمَلِ الْعَامِلُونَ	Arabic
J’ai multiplié les marques d’orgueil	Frence
